,time,mkt,code,K,S,T,CorP
37517,2021-05-12 10:30:00,0.3378,510050P2109M03700,3.7,3.445545139,0.36507936507936506,0
37518,2021-05-12 10:30:00,0.2651,510050P2109M03600,3.6,3.445545139,0.36507936507936506,0
37519,2021-05-12 10:30:00,0.1319,510050C2109M03500,3.5,3.445545139,0.36507936507936506,1
37520,2021-05-12 10:30:00,0.2761,510050C2112A03300,3.3,3.445545139,0.6031746031746031,1
37521,2021-05-12 10:30:00,0.2518,510050P2105M03700,3.7,3.445545139,0.03968253968253968,0
37522,2021-05-12 10:30:00,0.08199999999999999,510050P2112A03100,3.1,3.445545139,0.6031746031746031,0
37523,2021-05-12 10:30:00,0.0462,510050P2109M03100,3.1,3.445545139,0.36507936507936506,0
37524,2021-05-12 10:30:00,0.0287,510050P2109M03000,3.0,3.445545139,0.36507936507936506,0
37525,2021-05-12 10:30:00,0.0024,510050C2106M04300,4.3,3.445545139,0.11507936507936507,1
37526,2021-05-12 10:30:00,0.2573,510050P2112A03500,3.5,3.445545139,0.6031746031746031,0
37527,2021-05-12 10:30:00,0.2009,510050P2112A03400,3.4,3.445545139,0.6031746031746031,0
37528,2021-05-12 10:30:00,0.1581,510050P2105M03600,3.6,3.445545139,0.03968253968253968,0
37529,2021-05-12 10:30:00,0.2303,510050C2109M03300,3.3,3.445545139,0.36507936507936506,1
37530,2021-05-12 10:30:00,0.5379,510050P2112A03900,3.9,3.445545139,0.6031746031746031,0
37531,2021-05-12 10:30:00,0.473,510050C2112A03000,3.0,3.445545139,0.6031746031746031,1
37532,2021-05-12 10:30:00,0.6628,510050P2106M04100,4.1,3.445545139,0.11507936507936507,0
37533,2021-05-12 10:30:00,0.0963,510050C2109M03600,3.6,3.445545139,0.36507936507936506,1
37534,2021-05-12 10:30:00,0.0007,510050P2105M03100,3.1,3.445545139,0.03968253968253968,0
37535,2021-05-12 10:30:00,0.4609,510050P2112A03800,3.8,3.445545139,0.6031746031746031,0
37536,2021-05-12 10:30:00,0.026000000000000002,510050P2105M03400,3.4,3.445545139,0.03968253968253968,0
37537,2021-05-12 10:30:00,0.0155,510050C2109M04200,4.2,3.445545139,0.36507936507936506,1
37538,2021-05-12 10:30:00,0.0686,510050C2112A03900,3.9,3.445545139,0.6031746031746031,1
37539,2021-05-12 10:30:00,0.0123,510050C2109M04300,4.3,3.445545139,0.36507936507936506,1
37540,2021-05-12 10:30:00,0.5536,510050P2105M04000,4.0,3.445545139,0.03968253968253968,0
37541,2021-05-12 10:30:00,0.1738,510050C2109M03400,3.4,3.445545139,0.36507936507936506,1
37542,2021-05-12 10:30:00,0.0585,510050P2112A03000,3.0,3.445545139,0.6031746031746031,0
37543,2021-05-12 10:30:00,0.0032,510050C2106M04100,4.1,3.445545139,0.11507936507936507,1
37544,2021-05-12 10:30:00,0.0009,510050C2105M03800,3.8,3.445545139,0.03968253968253968,1
37545,2021-05-12 10:30:00,0.1119,510050C2112A03700,3.7,3.445545139,0.6031746031746031,1
37546,2021-05-12 10:30:00,0.1811,510050C2112A03500,3.5,3.445545139,0.6031746031746031,1
37547,2021-05-12 10:30:00,0.5969,510050P2109M04000,4.0,3.445545139,0.36507936507936506,0
37548,2021-05-12 10:30:00,0.0499,510050C2109M03800,3.8,3.445545139,0.36507936507936506,1
37549,2021-05-12 10:30:00,0.203,510050P2109M03500,3.5,3.445545139,0.36507936507936506,0
37550,2021-05-12 10:30:00,0.3822,510050P2112A03700,3.7,3.445545139,0.6031746031746031,0
37551,2021-05-12 10:30:00,0.2523,510050C2105M03200,3.2,3.445545139,0.03968253968253968,1
37552,2021-05-12 10:30:00,0.5076,510050P2109M03900,3.9,3.445545139,0.36507936507936506,0
37553,2021-05-12 10:30:00,0.0017,510050C2106M04400,4.4,3.445545139,0.11507936507936507,1
37554,2021-05-12 10:30:00,0.0263,510050C2109M04000,4.0,3.445545139,0.36507936507936506,1
37555,2021-05-12 10:30:00,0.3353,510050C2112A03200,3.2,3.445545139,0.6031746031746031,1
37556,2021-05-12 10:30:00,0.0871,510050C2112A03800,3.8,3.445545139,0.6031746031746031,1
37557,2021-05-12 10:30:00,0.0198,510050C2109M04100,4.1,3.445545139,0.36507936507936506,1
37558,2021-05-12 10:30:00,0.0772,510050P2105M03500,3.5,3.445545139,0.03968253968253968,0
37559,2021-05-12 10:30:00,0.1567,510050C2105M03300,3.3,3.445545139,0.03968253968253968,1
37560,2021-05-12 10:30:00,0.0018,510050P2105M03200,3.2,3.445545139,0.03968253968253968,0
37561,2021-05-12 10:30:00,0.3223,510050P2112A03600,3.6,3.445545139,0.6031746031746031,0
37562,2021-05-12 10:30:00,0.0003,510050C2105M03900,3.9,3.445545139,0.03968253968253968,1
37563,2021-05-12 10:30:00,0.45,510050P2105M03900,3.9,3.445545139,0.03968253968253968,0
37564,2021-05-12 10:30:00,0.2933,510050C2109M03200,3.2,3.445545139,0.36507936507936506,1
37565,2021-05-12 10:30:00,0.156,510050P2112A03300,3.3,3.445545139,0.6031746031746031,0
37566,2021-05-12 10:30:00,0.0281,510050C2105M03500,3.5,3.445545139,0.03968253968253968,1
37567,2021-05-12 10:30:00,0.0024,510050C2105M03700,3.7,3.445545139,0.03968253968253968,1
37568,2021-05-12 10:30:00,0.1485,510050P2109M03400,3.4,3.445545139,0.36507936507936506,0
37569,2021-05-12 10:30:00,0.35,510050P2105M03800,3.8,3.445545139,0.03968253968253968,0
37570,2021-05-12 10:30:00,0.0764,510050C2105M03400,3.4,3.445545139,0.03968253968253968,1
37571,2021-05-12 10:30:00,0.4502,510050C2105M03000,3.0,3.445545139,0.03968253968253968,1
37572,2021-05-12 10:30:00,0.9705,510050P2109M04400,4.4,3.445545139,0.36507936507936506,0
37573,2021-05-12 10:30:00,0.8567,510050P2106M04300,4.3,3.445545139,0.11507936507936507,0
37574,2021-05-12 10:30:00,0.0359,510050C2109M03900,3.9,3.445545139,0.36507936507936506,1
37575,2021-05-12 10:30:00,0.2245,510050C2112A03400,3.4,3.445545139,0.6031746031746031,1
37576,2021-05-12 10:30:00,0.114,510050P2112A03200,3.2,3.445545139,0.6031746031746031,0
37577,2021-05-12 10:30:00,0.6959,510050P2109M04100,4.1,3.445545139,0.36507936507936506,0
37578,2021-05-12 10:30:00,0.1041,510050P2109M03300,3.3,3.445545139,0.36507936507936506,0
37579,2021-05-12 10:30:00,0.0703,510050P2109M03200,3.2,3.445545139,0.36507936507936506,0
37580,2021-05-12 10:30:00,0.39899999999999997,510050C2112A03100,3.1,3.445545139,0.6031746031746031,1
37581,2021-05-12 10:30:00,0.006999999999999999,510050P2105M03300,3.3,3.445545139,0.03968253968253968,0
37582,2021-05-12 10:30:00,0.0108,510050C2109M04400,4.4,3.445545139,0.36507936507936506,1
37583,2021-05-12 10:30:00,0.4507,510050C2109M03000,3.0,3.445545139,0.36507936507936506,1
37584,2021-05-12 11:00:00,0.003,510050C2106M04100,4.1,3.43385152,0.11507936507936507,1
37585,2021-05-12 11:00:00,0.0254,510050C2109M04000,4.0,3.43385152,0.36507936507936506,1
37586,2021-05-12 11:00:00,0.3627,510050P2105M03800,3.8,3.43385152,0.03968253968253968,0
37587,2021-05-12 11:00:00,0.2217,510050C2109M03300,3.3,3.43385152,0.36507936507936506,1
37588,2021-05-12 11:00:00,0.1733,510050C2112A03500,3.5,3.43385152,0.6031746031746031,1
37589,2021-05-12 11:00:00,0.0916,510050C2109M03600,3.6,3.43385152,0.36507936507936506,1
37590,2021-05-12 11:00:00,0.0149,510050C2109M04200,4.2,3.43385152,0.36507936507936506,1
37591,2021-05-12 11:00:00,0.0025,510050C2106M04200,4.2,3.43385152,0.11507936507936507,1
37592,2021-05-12 11:00:00,0.5651,510050P2105M04000,4.0,3.43385152,0.03968253968253968,0
37593,2021-05-12 11:00:00,0.1095,510050C2112A03700,3.7,3.43385152,0.6031746031746031,1
37594,2021-05-12 11:00:00,0.0853,510050P2105M03500,3.5,3.43385152,0.03968253968253968,0
37595,2021-05-12 11:00:00,0.0845,510050P2112A03100,3.1,3.43385152,0.6031746031746031,0
37596,2021-05-12 11:00:00,0.0465,510050C2109M03800,3.8,3.43385152,0.36507936507936506,1
37597,2021-05-12 11:00:00,0.2086,510050P2109M03500,3.5,3.43385152,0.36507936507936506,0
37598,2021-05-12 11:00:00,0.0006,510050C2105M03800,3.8,3.43385152,0.03968253968253968,1
37599,2021-05-12 11:00:00,0.9705,510050P2109M04400,4.4,3.43385152,0.36507936507936506,0
37600,2021-05-12 11:00:00,0.0012,510050P2105M03100,3.1,3.43385152,0.03968253968253968,0
37601,2021-05-12 11:00:00,0.1583,510050P2112A03300,3.3,3.43385152,0.6031746031746031,0
37602,2021-05-12 11:00:00,0.5479,510050P2112A03900,3.9,3.43385152,0.6031746031746031,0
37603,2021-05-12 11:00:00,0.5969,510050P2109M04000,4.0,3.43385152,0.36507936507936506,0
37604,2021-05-12 11:00:00,0.1684,510050C2109M03400,3.4,3.43385152,0.36507936507936506,1
37605,2021-05-12 11:00:00,0.0297,510050P2105M03400,3.4,3.43385152,0.03968253968253968,0
37606,2021-05-12 11:00:00,0.1454,510050C2105M03300,3.3,3.43385152,0.03968253968253968,1
37607,2021-05-12 11:00:00,0.3221,510050P2112A03600,3.6,3.43385152,0.6031746031746031,0
37608,2021-05-12 11:00:00,0.3949,510050C2112A03100,3.1,3.43385152,0.6031746031746031,1
37609,2021-05-12 11:00:00,0.8567,510050P2106M04300,4.3,3.43385152,0.11507936507936507,0
37610,2021-05-12 11:00:00,0.0851,510050C2112A03800,3.8,3.43385152,0.6031746031746031,1
37611,2021-05-12 11:00:00,0.0189,510050C2109M04100,4.1,3.43385152,0.36507936507936506,1
37612,2021-05-12 11:00:00,0.24,510050C2105M03200,3.2,3.43385152,0.03968253968253968,1
37613,2021-05-12 11:00:00,0.1168,510050P2112A03200,3.2,3.43385152,0.6031746031746031,0
37614,2021-05-12 11:00:00,0.0599,510050P2112A03000,3.0,3.43385152,0.6031746031746031,0
37615,2021-05-12 11:00:00,0.2622,510050P2112A03500,3.5,3.43385152,0.6031746031746031,0
37616,2021-05-12 11:00:00,0.0016,510050C2106M04400,4.4,3.43385152,0.11507936507936507,1
37617,2021-05-12 11:00:00,0.0079,510050P2105M03300,3.3,3.43385152,0.03968253968253968,0
37618,2021-05-12 11:00:00,0.3251,510050C2112A03200,3.2,3.43385152,0.6031746031746031,1
37619,2021-05-12 11:00:00,0.207,510050P2112A03400,3.4,3.43385152,0.6031746031746031,0
37620,2021-05-12 11:00:00,0.1522,510050P2109M03400,3.4,3.43385152,0.36507936507936506,0
37621,2021-05-12 11:00:00,0.0118,510050C2109M04300,4.3,3.43385152,0.36507936507936506,1
37622,2021-05-12 11:00:00,0.9528,510050P2106M04400,4.4,3.43385152,0.11507936507936507,0
37623,2021-05-12 11:00:00,0.0004,510050C2105M03900,3.9,3.43385152,0.03968253968253968,1
37624,2021-05-12 11:00:00,0.887,510050P2109M04300,4.3,3.43385152,0.36507936507936506,0
37625,2021-05-12 11:00:00,0.7902,510050P2109M04200,4.2,3.43385152,0.36507936507936506,0
37626,2021-05-12 11:00:00,0.6959,510050P2109M04100,4.1,3.43385152,0.36507936507936506,0
37627,2021-05-12 11:00:00,0.002,510050P2105M03200,3.2,3.43385152,0.03968253968253968,0
37628,2021-05-12 11:00:00,0.1391,510050C2112A03600,3.6,3.43385152,0.6031746031746031,1
37629,2021-05-12 11:00:00,0.2667,510050C2112A03300,3.3,3.43385152,0.6031746031746031,1
37630,2021-05-12 11:00:00,0.3629,510050C2109M03100,3.1,3.43385152,0.36507936507936506,1
37631,2021-05-12 11:00:00,0.4667,510050P2112A03800,3.8,3.43385152,0.6031746031746031,0
37632,2021-05-12 11:00:00,0.3377,510050C2105M03100,3.1,3.43385152,0.03968253968253968,1
37633,2021-05-12 11:00:00,0.0003,510050C2105M04000,4.0,3.43385152,0.03968253968253968,1
37634,2021-05-12 11:00:00,0.1085,510050P2109M03300,3.3,3.43385152,0.36507936507936506,0
37635,2021-05-12 11:00:00,0.034,510050C2109M03900,3.9,3.43385152,0.36507936507936506,1
37636,2021-05-12 11:00:00,0.0106,510050C2109M04400,4.4,3.43385152,0.36507936507936506,1
37637,2021-05-12 11:00:00,0.4298,510050P2109M03800,3.8,3.43385152,0.36507936507936506,0
37638,2021-05-12 11:00:00,0.1694,510050P2105M03600,3.6,3.43385152,0.03968253968253968,0
37639,2021-05-12 11:00:00,0.4378,510050C2109M03000,3.0,3.43385152,0.36507936507936506,1
37640,2021-05-12 11:00:00,0.3473,510050P2109M03700,3.7,3.43385152,0.36507936507936506,0
37641,2021-05-12 11:00:00,0.0724,510050P2109M03200,3.2,3.43385152,0.36507936507936506,0
37642,2021-05-12 11:00:00,0.0069,510050C2105M03600,3.6,3.43385152,0.03968253968253968,1
37643,2021-05-12 11:00:00,0.2181,510050C2112A03400,3.4,3.43385152,0.6031746031746031,1
37644,2021-05-12 11:00:00,0.1263,510050C2109M03500,3.5,3.43385152,0.36507936507936506,1
37645,2021-05-12 11:00:00,0.4688,510050C2112A03000,3.0,3.43385152,0.6031746031746031,1
37646,2021-05-12 11:00:00,0.2645,510050P2105M03700,3.7,3.43385152,0.03968253968253968,0
37647,2021-05-12 11:00:00,0.0298,510050P2109M03000,3.0,3.43385152,0.36507936507936506,0
37648,2021-05-12 11:00:00,0.0656,510050C2109M03700,3.7,3.43385152,0.36507936507936506,1
37649,2021-05-12 11:00:00,0.7712,510050P2106M04200,4.2,3.43385152,0.11507936507936507,0
37650,2021-05-12 11:00:00,0.3917,510050P2112A03700,3.7,3.43385152,0.6031746031746031,0
37651,2021-05-12 11:00:00,0.0004,510050P2105M03000,3.0,3.43385152,0.03968253968253968,0
37652,2021-05-12 11:00:00,0.4622,510050P2105M03900,3.9,3.43385152,0.03968253968253968,0
37653,2021-05-12 11:00:00,0.0677,510050C2105M03400,3.4,3.43385152,0.03968253968253968,1
37654,2021-05-12 11:00:00,0.6628,510050P2106M04100,4.1,3.43385152,0.11507936507936507,0
37655,2021-05-12 11:00:00,0.0239,510050C2105M03500,3.5,3.43385152,0.03968253968253968,1
37656,2021-05-12 11:00:00,0.0021,510050C2105M03700,3.7,3.43385152,0.03968253968253968,1
37657,2021-05-12 11:00:00,0.0022,510050C2106M04300,4.3,3.43385152,0.11507936507936507,1
37658,2021-05-12 11:00:00,0.5076,510050P2109M03900,3.9,3.43385152,0.36507936507936506,0
37659,2021-05-12 11:00:00,0.4299,510050C2105M03000,3.0,3.43385152,0.03968253968253968,1
37660,2021-05-12 11:00:00,0.066,510050C2112A03900,3.9,3.43385152,0.6031746031746031,1
37661,2021-05-12 11:00:00,0.2742,510050P2109M03600,3.6,3.43385152,0.36507936507936506,0
37662,2021-05-12 11:00:00,0.2855,510050C2109M03200,3.2,3.43385152,0.36507936507936506,1
37663,2021-05-12 11:00:00,0.0475,510050P2109M03100,3.1,3.43385152,0.36507936507936506,0
37664,2021-05-12 11:30:00,0.0853,510050P2112A03100,3.1,3.425325803,0.6031746031746031,0
37665,2021-05-12 11:30:00,0.2194,510050C2109M03300,3.3,3.425325803,0.36507936507936506,1
37666,2021-05-12 11:30:00,0.6959,510050P2109M04100,4.1,3.425325803,0.36507936507936506,0
37667,2021-05-12 11:30:00,0.8694,510050P2106M04300,4.3,3.425325803,0.11507936507936507,0
37668,2021-05-12 11:30:00,0.0301,510050P2109M03000,3.0,3.425325803,0.36507936507936506,0
37669,2021-05-12 11:30:00,0.9705,510050P2109M04400,4.4,3.425325803,0.36507936507936506,0
37670,2021-05-12 11:30:00,0.0023,510050C2106M04300,4.3,3.425325803,0.11507936507936507,1
37671,2021-05-12 11:30:00,0.17600000000000002,510050P2105M03600,3.6,3.425325803,0.03968253968253968,0
37672,2021-05-12 11:30:00,0.2116,510050P2109M03500,3.5,3.425325803,0.36507936507936506,0
37673,2021-05-12 11:30:00,0.0089,510050P2105M03300,3.3,3.425325803,0.03968253968253968,0
37674,2021-05-12 11:30:00,0.1561,510050P2109M03400,3.4,3.425325803,0.36507936507936506,0
37675,2021-05-12 11:30:00,0.5543,510050P2112A03900,3.9,3.425325803,0.6031746031746031,0
37676,2021-05-12 11:30:00,0.0025,510050C2106M04200,4.2,3.425325803,0.11507936507936507,1
37677,2021-05-12 11:30:00,0.3981,510050P2112A03700,3.7,3.425325803,0.6031746031746031,0
37678,2021-05-12 11:30:00,0.0479,510050P2109M03100,3.1,3.425325803,0.36507936507936506,0
37679,2021-05-12 11:30:00,0.5076,510050P2109M03900,3.9,3.425325803,0.36507936507936506,0
37680,2021-05-12 11:30:00,0.4275,510050C2105M03000,3.0,3.425325803,0.03968253968253968,1
37681,2021-05-12 11:30:00,0.0649,510050C2112A03900,3.9,3.425325803,0.6031746031746031,1
37682,2021-05-12 11:30:00,0.0003,510050C2105M03900,3.9,3.425325803,0.03968253968253968,1
37683,2021-05-12 11:30:00,0.9664,510050P2106M04400,4.4,3.425325803,0.11507936507936507,0
37684,2021-05-12 11:30:00,0.0217,510050C2105M03500,3.5,3.425325803,0.03968253968253968,1
37685,2021-05-12 11:30:00,0.0021,510050P2105M03200,3.2,3.425325803,0.03968253968253968,0
37686,2021-05-12 11:30:00,0.1389,510050C2112A03600,3.6,3.425325803,0.6031746031746031,1
37687,2021-05-12 11:30:00,0.3545,510050C2109M03100,3.1,3.425325803,0.36507936507936506,1
37688,2021-05-12 11:30:00,0.3295,510050C2105M03100,3.1,3.425325803,0.03968253968253968,1
37689,2021-05-12 11:30:00,0.0105,510050C2109M04400,4.4,3.425325803,0.36507936507936506,1
37690,2021-05-12 11:30:00,0.43700000000000006,510050C2109M03000,3.0,3.425325803,0.36507936507936506,1
37691,2021-05-12 11:30:00,0.3466,510050P2109M03700,3.7,3.425325803,0.36507936507936506,0
37692,2021-05-12 11:30:00,0.0062,510050C2105M03600,3.6,3.425325803,0.03968253968253968,1
37693,2021-05-12 11:30:00,0.0007,510050P2105M03000,3.0,3.425325803,0.03968253968253968,0
37694,2021-05-12 11:30:00,0.6628,510050P2106M04100,4.1,3.425325803,0.11507936507936507,0
37695,2021-05-12 11:30:00,0.47,510050P2105M03900,3.9,3.425325803,0.03968253968253968,0
37696,2021-05-12 11:30:00,0.3251,510050C2112A03200,3.2,3.425325803,0.6031746031746031,1
37697,2021-05-12 11:30:00,0.0008,510050P2105M03100,3.1,3.425325803,0.03968253968253968,0
37698,2021-05-12 11:30:00,0.09,510050C2109M03600,3.6,3.425325803,0.36507936507936506,1
37699,2021-05-12 11:30:00,0.39,510050C2112A03100,3.1,3.425325803,0.6031746031746031,1
37700,2021-05-12 11:30:00,0.0329,510050P2105M03400,3.4,3.425325803,0.03968253968253968,0
37701,2021-05-12 11:30:00,0.0248,510050C2109M04000,4.0,3.425325803,0.36507936507936506,1
37702,2021-05-12 11:30:00,0.4669,510050C2112A03000,3.0,3.425325803,0.6031746031746031,1
37703,2021-05-12 11:30:00,0.0149,510050C2109M04200,4.2,3.425325803,0.36507936507936506,1
37704,2021-05-12 11:30:00,0.0022,510050C2105M03700,3.7,3.425325803,0.03968253968253968,1
37705,2021-05-12 11:30:00,0.324,510050P2112A03600,3.6,3.425325803,0.6031746031746031,0
37706,2021-05-12 11:30:00,0.0598,510050P2112A03000,3.0,3.425325803,0.6031746031746031,0
37707,2021-05-12 11:30:00,0.003,510050C2106M04100,4.1,3.425325803,0.11507936507936507,1
37708,2021-05-12 11:30:00,0.3722,510050P2105M03800,3.8,3.425325803,0.03968253968253968,0
37709,2021-05-12 11:30:00,0.887,510050P2109M04300,4.3,3.425325803,0.36507936507936506,0
37710,2021-05-12 11:30:00,0.561,510050P2105M04000,4.0,3.425325803,0.03968253968253968,0
37711,2021-05-12 11:30:00,0.1083,510050C2112A03700,3.7,3.425325803,0.6031746031746031,1
37712,2021-05-12 11:30:00,0.0465,510050C2109M03800,3.8,3.425325803,0.36507936507936506,1
37713,2021-05-12 11:30:00,0.1609,510050P2112A03300,3.3,3.425325803,0.6031746031746031,0
37714,2021-05-12 11:30:00,0.172,510050C2112A03500,3.5,3.425325803,0.6031746031746031,1
37715,2021-05-12 11:30:00,0.0742,510050P2109M03200,3.2,3.425325803,0.36507936507936506,0
37716,2021-05-12 11:30:00,0.2096,510050P2112A03400,3.4,3.425325803,0.6031746031746031,0
37717,2021-05-12 11:30:00,0.5969,510050P2109M04000,4.0,3.425325803,0.36507936507936506,0
37718,2021-05-12 11:30:00,0.2733,510050P2105M03700,3.7,3.425325803,0.03968253968253968,0
37719,2021-05-12 11:30:00,0.0639,510050C2109M03700,3.7,3.425325803,0.36507936507936506,1
37720,2021-05-12 11:30:00,0.2656,510050P2112A03500,3.5,3.425325803,0.6031746031746031,0
37721,2021-05-12 11:30:00,0.773,510050P2106M04200,4.2,3.425325803,0.11507936507936507,0
37722,2021-05-12 11:30:00,0.2667,510050C2112A03300,3.3,3.425325803,0.6031746031746031,1
37723,2021-05-12 11:30:00,0.7902,510050P2109M04200,4.2,3.425325803,0.36507936507936506,0
37724,2021-05-12 11:30:00,0.0007,510050C2105M03800,3.8,3.425325803,0.03968253968253968,1
37725,2021-05-12 11:30:00,0.1235,510050C2109M03500,3.5,3.425325803,0.36507936507936506,1
37726,2021-05-12 11:30:00,0.1187,510050P2112A03200,3.2,3.425325803,0.6031746031746031,0
37727,2021-05-12 11:30:00,0.1649,510050C2109M03400,3.4,3.425325803,0.36507936507936506,1
37728,2021-05-12 11:30:00,0.0628,510050C2105M03400,3.4,3.425325803,0.03968253968253968,1
37729,2021-05-12 11:30:00,0.2833,510050C2109M03200,3.2,3.425325803,0.36507936507936506,1
37730,2021-05-12 11:30:00,0.0831,510050C2112A03800,3.8,3.425325803,0.6031746031746031,1
37731,2021-05-12 11:30:00,0.2733,510050P2109M03600,3.6,3.425325803,0.36507936507936506,0
37732,2021-05-12 11:30:00,0.2161,510050C2112A03400,3.4,3.425325803,0.6031746031746031,1
37733,2021-05-12 11:30:00,0.0004,510050C2105M04000,4.0,3.425325803,0.03968253968253968,1
37734,2021-05-12 11:30:00,0.4739,510050P2112A03800,3.8,3.425325803,0.6031746031746031,0
37735,2021-05-12 11:30:00,0.0187,510050C2109M04100,4.1,3.425325803,0.36507936507936506,1
37736,2021-05-12 11:30:00,0.435,510050P2109M03800,3.8,3.425325803,0.36507936507936506,0
37737,2021-05-12 11:30:00,0.2303,510050C2105M03200,3.2,3.425325803,0.03968253968253968,1
37738,2021-05-12 11:30:00,0.1096,510050P2109M03300,3.3,3.425325803,0.36507936507936506,0
37739,2021-05-12 11:30:00,0.0118,510050C2109M04300,4.3,3.425325803,0.36507936507936506,1
37740,2021-05-12 11:30:00,0.0909,510050P2105M03500,3.5,3.425325803,0.03968253968253968,0
37741,2021-05-12 11:30:00,0.1381,510050C2105M03300,3.3,3.425325803,0.03968253968253968,1
37742,2021-05-12 11:30:00,0.0338,510050C2109M03900,3.9,3.425325803,0.36507936507936506,1
37743,2021-05-12 11:30:00,0.0016,510050C2106M04400,4.4,3.425325803,0.11507936507936507,1
37744,2021-05-12 13:30:00,0.3981,510050P2112A03700,3.7,3.426452997,0.6031746031746031,0
37745,2021-05-12 13:30:00,0.06,510050P2112A03000,3.0,3.426452997,0.6031746031746031,0
37746,2021-05-12 13:30:00,0.9705,510050P2109M04400,4.4,3.426452997,0.36507936507936506,0
37747,2021-05-12 13:30:00,0.0654,510050C2109M03700,3.7,3.426452997,0.36507936507936506,1
37748,2021-05-12 13:30:00,0.0482,510050P2109M03100,3.1,3.426452997,0.36507936507936506,0
37749,2021-05-12 13:30:00,0.887,510050P2109M04300,4.3,3.426452997,0.36507936507936506,0
37750,2021-05-12 13:30:00,0.0025,510050C2106M04200,4.2,3.426452997,0.11507936507936507,1
37751,2021-05-12 13:30:00,0.0625,510050C2105M03400,3.4,3.426452997,0.03968253968253968,1
37752,2021-05-12 13:30:00,0.37200000000000005,510050P2105M03800,3.8,3.426452997,0.03968253968253968,0
37753,2021-05-12 13:30:00,0.0187,510050C2109M04100,4.1,3.426452997,0.36507936507936506,1
37754,2021-05-12 13:30:00,0.6628,510050P2106M04100,4.1,3.426452997,0.11507936507936507,0
37755,2021-05-12 13:30:00,0.5214,510050P2109M03900,3.9,3.426452997,0.36507936507936506,0
37756,2021-05-12 13:30:00,0.0648,510050C2112A03900,3.9,3.426452997,0.6031746031746031,1
37757,2021-05-12 13:30:00,0.2308,510050C2105M03200,3.2,3.426452997,0.03968253968253968,1
37758,2021-05-12 13:30:00,0.0839,510050C2112A03800,3.8,3.426452997,0.6031746031746031,1
37759,2021-05-12 13:30:00,0.0086,510050P2105M03300,3.3,3.426452997,0.03968253968253968,0
37760,2021-05-12 13:30:00,0.4732,510050P2105M03900,3.9,3.426452997,0.03968253968253968,0
37761,2021-05-12 13:30:00,0.0017,510050C2106M04400,4.4,3.426452997,0.11507936507936507,1
37762,2021-05-12 13:30:00,0.7728,510050P2106M04200,4.2,3.426452997,0.11507936507936507,0
37763,2021-05-12 13:30:00,0.324,510050P2112A03600,3.6,3.426452997,0.6031746031746031,0
37764,2021-05-12 13:30:00,0.0006,510050C2105M03800,3.8,3.426452997,0.03968253968253968,1
37765,2021-05-12 13:30:00,0.1061,510050C2112A03700,3.7,3.426452997,0.6031746031746031,1
37766,2021-05-12 13:30:00,0.0463,510050C2109M03800,3.8,3.426452997,0.36507936507936506,1
37767,2021-05-12 13:30:00,0.0911,510050P2105M03500,3.5,3.426452997,0.03968253968253968,0
37768,2021-05-12 13:30:00,0.0151,510050C2109M04200,4.2,3.426452997,0.36507936507936506,1
37769,2021-05-12 13:30:00,0.3214,510050C2112A03200,3.2,3.426452997,0.6031746031746031,1
37770,2021-05-12 13:30:00,0.2165,510050C2112A03400,3.4,3.426452997,0.6031746031746031,1
37771,2021-05-12 13:30:00,0.0018,510050C2105M03700,3.7,3.426452997,0.03968253968253968,1
37772,2021-05-12 13:30:00,0.4629,510050C2112A03000,3.0,3.426452997,0.6031746031746031,1
37773,2021-05-12 13:30:00,0.568,510050P2105M04000,4.0,3.426452997,0.03968253968253968,0
37774,2021-05-12 13:30:00,0.0007,510050P2105M03100,3.1,3.426452997,0.03968253968253968,0
37775,2021-05-12 13:30:00,0.1379,510050C2105M03300,3.3,3.426452997,0.03968253968253968,1
37776,2021-05-12 13:30:00,0.5969,510050P2109M04000,4.0,3.426452997,0.36507936507936506,0
37777,2021-05-12 13:30:00,0.1733,510050C2112A03500,3.5,3.426452997,0.6031746031746031,1
37778,2021-05-12 13:30:00,0.2717,510050P2105M03700,3.7,3.426452997,0.03968253968253968,0
37779,2021-05-12 13:30:00,0.003,510050C2106M04100,4.1,3.426452997,0.11507936507936507,1
37780,2021-05-12 13:30:00,0.0742,510050P2109M03200,3.2,3.426452997,0.36507936507936506,0
37781,2021-05-12 13:30:00,0.0906,510050C2109M03600,3.6,3.426452997,0.36507936507936506,1
37782,2021-05-12 13:30:00,0.0217,510050C2105M03500,3.5,3.426452997,0.03968253968253968,1
37783,2021-05-12 13:30:00,0.3829,510050C2112A03100,3.1,3.426452997,0.6031746031746031,1
37784,2021-05-12 13:30:00,0.1609,510050P2112A03300,3.3,3.426452997,0.6031746031746031,0
37785,2021-05-12 13:30:00,0.0327,510050P2105M03400,3.4,3.426452997,0.03968253968253968,0
37786,2021-05-12 13:30:00,0.428,510050C2105M03000,3.0,3.426452997,0.03968253968253968,1
37787,2021-05-12 13:30:00,0.0334,510050C2109M03900,3.9,3.426452997,0.36507936507936506,1
37788,2021-05-12 13:30:00,0.3314,510050C2105M03100,3.1,3.426452997,0.03968253968253968,1
37789,2021-05-12 13:30:00,0.43200000000000005,510050P2109M03800,3.8,3.426452997,0.36507936507936506,0
37790,2021-05-12 13:30:00,0.085,510050P2112A03100,3.1,3.426452997,0.6031746031746031,0
